onset,pitch,duration,staff
45.0,83,0.225,0.0
45.0,69,1.0,0.0
45.0,62,0.225,0.0
45.0,57,0.225,0.0
45.0,53,0.225,0.0
45.25,81,0.225,0.0
45.5,80,0.225,0.0
45.5,62,0.225,0.0
45.5,57,0.225,0.0
45.5,54,0.225,0.0
45.75,78,0.225,0.0
46.0,78,0.45,0.0
46.0,69,0.45,0.0
46.0,49,0.45,0.0
46.5,77,0.45,0.0
46.5,69,0.225,0.0
46.5,61,0.45,0.0
46.5,57,0.45,0.0
46.75,71,0.225,0.0
47.0,76,0.9,0.0
47.0,73,0.225,0.0
47.0,54,0.45,0.0
47.0,54,0.9,0.0
47.25,67,0.225,0.0
47.5,66,0.225,0.0
47.5,61,0.45,0.0
47.5,58,0.45,0.0
47.75,64,0.225,0.0
48.0,75,0.45,0.0
48.0,47,0.45,0.0
48.0,63,0.45,0.0
48.0,66,0.45,0.0
48.0,59,0.225,0.0
48.0,57,0.225,0.0
48.5,74,0.225,0.0
48.5,54,0.225,0.0
48.75,76,0.225,0.0
49.0,80,0.225,0.0
49.0,68,0.9,0.0
49.0,52,0.475,0.0
49.0,52,0.9,0.0
49.083,59,0.392,0.0
49.167,62,0.308,0.0
49.25,78,0.225,0.0
49.5,76,0.225,0.0
49.5,56,0.45,0.0
49.75,74,0.225,0.0
50.0,73,0.45,0.0
50.0,57,0.225,0.0
50.0,45,0.45,0.0
50.0,64,0.45,0.0
50.0,69,0.45,0.0
50.5,73,0.225,0.0
50.5,52,0.225,0.0
50.75,74,0.225,0.0
51.0,78,0.225,0.0
51.0,69,0.9,0.0
51.0,64,0.225,0.0
51.0,49,0.9,0.0
51.25,76,0.225,0.0
51.5,74,0.225,0.0
51.5,57,0.225,0.0
51.75,73,0.225,0.0
52.0,71,0.45,0.0
52.0,40,0.45,0.0
52.0,64,0.45,0.0
52.0,68,0.45,0.0
52.5,71,0.225,0.0
52.5,59,0.225,0.0
52.5,56,0.225,0.0
52.75,73,0.225,0.0
53.0,76,0.225,0.0
53.0,68,0.9,0.0
53.0,52,0.9,0.0
53.0,64,0.225,0.0
53.0,52,0.225,0.0
53.25,74,0.225,0.0
53.5,73,0.225,0.0
53.5,59,0.225,0.0
53.5,56,0.225,0.0
53.75,71,0.225,0.0
54.0,57,0.225,0.0
54.0,45,0.45,0.0
54.0,61,0.45,0.0
54.0,64,0.45,0.0
54.0,69,0.45,0.0
54.25,61,0.225,0.0
54.5,64,0.225,0.0
54.75,66,0.225,0.0
54.75,85,0.225,0.0
54.75,81,0.225,0.0
54.75,93,0.225,0.0
55.0,67,0.225,0.0
55.0,93,0.45,0.0
55.0,81,0.45,0.0
55.0,85,0.45,0.0
55.25,66,0.225,0.0
55.5,67,0.225,0.0
55.75,64,0.225,0.0
56.0,78,0.45,0.0
56.0,66,0.45,0.0
56.0,38,0.45,0.0
56.0,50,0.45,0.0
56.5,78,0.225,0.0
56.5,62,0.225,0.0
56.5,57,0.225,0.0
56.5,54,0.225,0.0
56.75,79,0.225,0.0
57.0,83,0.225,0.0
57.0,69,0.9,0.0
57.0,62,0.225,0.0
57.0,57,0.225,0.0
57.0,53,0.225,0.0
57.25,81,0.225,0.0
57.5,80,0.225,0.0
57.5,62,0.225,0.0
57.5,57,0.225,0.0
57.5,54,0.225,0.0
57.75,78,0.225,0.0
58.0,76,0.45,0.0
58.0,64,0.45,0.0
58.0,69,0.45,0.0
58.0,37,0.45,0.0
58.0,49,0.45,0.0
58.5,76,0.225,0.0
58.5,64,0.225,0.0
58.5,61,0.225,0.0
58.5,57,0.225,0.0
58.75,78,0.225,0.0
59.0,81,0.225,0.0
59.0,69,0.9,0.0
59.0,63,0.225,0.0
59.0,61,0.225,0.0
59.0,57,0.225,0.0
59.25,80,0.225,0.0
59.5,78,0.225,0.0
59.5,64,0.225,0.0
59.5,61,0.225,0.0
59.5,57,0.225,0.0
59.75,76,0.225,0.0
60.0,78,0.45,0.0
60.0,66,0.45,0.0
60.0,38,0.45,0.0
60.0,50,0.45,0.0
60.5,78,0.225,0.0
60.5,62,0.225,0.0
60.5,57,0.225,0.0
60.5,54,0.225,0.0
60.75,79,0.225,0.0
61.0,83,0.225,0.0
61.0,69,1.0,0.0
61.0,62,0.225,0.0
61.0,57,0.225,0.0
61.0,53,0.225,0.0
61.25,81,0.225,0.0
61.5,80,0.225,0.0
61.5,62,0.225,0.0
61.5,57,0.225,0.0
61.5,54,0.225,0.0
61.75,78,0.225,0.0
62.0,78,0.45,0.0
62.0,69,0.45,0.0
62.0,49,0.45,0.0
62.5,77,0.45,0.0
62.5,69,0.225,0.0
62.5,61,0.45,0.0
62.5,57,0.45,0.0
62.75,71,0.225,0.0
63.0,76,0.9,0.0
63.0,73,0.225,0.0
63.0,54,0.45,0.0
63.0,54,0.9,0.0
63.25,67,0.225,0.0
63.5,66,0.225,0.0
63.5,61,0.45,0.0
63.5,58,0.45,0.0
63.75,64,0.225,0.0
64.0,75,0.45,0.0
64.0,47,0.45,0.0
64.0,63,0.45,0.0
64.0,66,0.45,0.0
64.0,59,0.225,0.0
64.0,57,0.225,0.0
64.5,74,0.225,0.0
64.5,54,0.225,0.0
64.75,76,0.225,0.0
65.0,80,0.225,0.0
65.0,68,0.9,0.0
65.0,52,0.475,0.0
65.0,52,0.9,0.0
65.083,59,0.196,0.0
65.167,62,0.308,0.0
65.25,78,0.225,0.0
65.5,76,0.225,0.0
65.5,56,0.45,0.0
65.75,74,0.225,0.0
66.0,73,0.45,0.0
66.0,57,0.225,0.0
66.0,45,0.45,0.0
66.0,64,0.45,0.0
66.0,69,0.45,0.0
66.5,73,0.225,0.0
66.5,52,0.225,0.0
66.75,74,0.225,0.0
67.0,78,0.225,0.0
67.0,69,0.9,0.0
67.0,64,0.225,0.0
67.0,49,0.9,0.0
67.25,76,0.225,0.0
67.5,74,0.225,0.0
67.5,57,0.225,0.0
67.75,73,0.225,0.0
68.0,71,0.45,0.0
68.0,40,0.45,0.0
68.0,64,0.45,0.0
68.0,68,0.45,0.0
68.5,71,0.225,0.0
68.5,59,0.225,0.0
68.5,56,0.225,0.0
68.75,73,0.225,0.0
69.0,76,0.225,0.0
69.0,68,0.9,0.0
69.0,52,0.9,0.0
69.0,64,0.225,0.0
69.0,52,0.225,0.0
69.25,74,0.225,0.0
69.5,73,0.225,0.0
69.5,59,0.225,0.0
69.5,56,0.225,0.0
69.75,71,0.225,0.0
70.0,69,0.45,0.0
70.0,76,0.45,0.0
70.0,73,0.45,0.0
70.0,81,0.45,0.0
70.0,57,0.45,0.0
70.0,52,0.45,0.0
70.0,49,0.45,0.0
70.0,45,0.45,0.0
70.5,69,0.225,0.0
70.5,57,0.225,0.0
70.75,69,0.225,0.0
70.75,57,0.225,0.0
71.0,69,0.45,0.0
71.0,57,0.45,0.0
72.0,73,0.45,0.0
72.0,76,0.45,0.0
72.0,81,0.45,0.0
72.0,69,0.45,0.0
72.0,57,0.45,0.0
72.0,52,0.45,0.0
72.0,49,0.45,0.0
72.0,45,0.45,0.0
72.5,69,0.225,0.0
72.5,57,0.225,0.0
72.75,69,0.225,0.0
72.75,57,0.225,0.0
73.0,69,0.45,0.0
73.0,57,0.45,0.0
74.0,88,0.45,0.0
74.0,80,0.45,0.0
74.0,76,0.45,0.0
74.0,83,0.45,0.0
74.0,52,0.45,0.0
74.0,47,0.45,0.0
74.0,44,0.45,0.0
74.0,40,0.45,0.0
74.5,76,0.225,0.0
74.5,64,0.225,0.0
74.75,76,0.225,0.0
74.75,64,0.225,0.0
75.0,76,0.45,0.0
75.0,64,0.45,0.0
76.0,83,0.45,0.0
76.0,88,0.45,0.0
76.0,76,0.45,0.0
76.0,80,0.45,0.0
76.0,52,0.45,0.0
76.0,47,0.45,0.0
76.0,44,0.45,0.0
76.0,40,0.45,0.0
76.5,76,0.225,0.0
76.5,64,0.225,0.0
76.75,76,0.225,0.0
76.75,64,0.225,0.0
77.0,76,0.45,0.0
77.0,64,0.45,0.0
78.0,85,1.35,0.0
78.0,73,1.35,0.0
78.0,76,1.35,0.0
78.0,33,0.45,0.0
78.0,45,0.45,0.0
79.0,64,0.225,0.0
79.0,61,0.225,0.0
79.0,57,0.225,0.0
79.0,52,0.225,0.0
79.5,74,0.225,0.0
79.5,71,0.225,0.0
79.5,83,0.225,0.0
80.0,73,0.225,0.0
80.0,81,0.225,0.0
80.0,69,0.225,0.0
80.0,33,0.225,0.0
80.0,45,0.225,0.0
80.5,85,0.225,0.0
80.5,73,0.225,0.0
80.5,76,0.225,0.0
81.0,74,0.225,0.0
81.0,71,0.225,0.0
81.0,83,0.225,0.0
81.0,64,0.225,0.0
81.0,61,0.225,0.0
81.0,57,0.225,0.0
81.0,52,0.225,0.0
81.5,81,0.225,0.0
81.5,69,0.225,0.0
81.5,73,0.225,0.0
82.0,74,0.225,0.0
82.0,83,0.225,0.0
82.0,71,0.225,0.0
82.0,52,0.225,0.0
82.0,40,0.225,0.0
82.5,81,0.225,0.0
82.5,69,0.225,0.0
82.5,73,0.225,0.0
83.0,71,0.225,0.0
83.0,68,0.225,0.0
83.0,80,0.225,0.0
83.0,64,0.225,0.0
83.0,59,0.225,0.0
83.0,56,0.225,0.0
83.0,52,0.225,0.0
83.5,90,0.225,0.0
83.5,78,0.225,0.0
83.5,86,0.225,0.0
84.0,85,0.225,0.0
84.0,88,0.225,0.0
84.0,76,0.225,0.0
84.0,52,0.225,0.0
84.0,40,0.225,0.0
84.5,86,0.225,0.0
84.5,74,0.225,0.0
84.5,83,0.225,0.0
85.0,81,0.225,0.0
85.0,73,0.225,0.0
85.0,85,0.225,0.0
85.0,64,0.225,0.0
85.0,59,0.225,0.0
85.0,56,0.225,0.0
85.0,52,0.225,0.0
85.5,83,0.225,0.0
85.5,71,0.225,0.0
85.5,80,0.225,0.0
86.0,73,0.45,0.0
86.0,76,0.45,0.0
86.0,81,0.45,0.0
86.0,69,0.45,0.0
86.0,57,0.45,0.0
86.0,52,0.45,0.0
86.0,49,0.45,0.0
86.0,45,0.45,0.0
86.5,69,0.225,0.0
86.5,57,0.225,0.0
86.75,69,0.225,0.0
86.75,57,0.225,0.0
87.0,69,0.45,0.0
87.0,57,0.45,0.0
88.0,69,0.45,0.0
88.0,76,0.45,0.0
88.0,81,0.45,0.0
88.0,73,0.45,0.0
88.0,57,0.45,0.0
88.0,52,0.45,0.0
88.0,49,0.45,0.0
88.0,45,0.45,0.0
88.5,69,0.225,0.0
88.5,57,0.225,0.0
88.75,69,0.225,0.0
88.75,57,0.225,0.0
89.0,69,0.45,0.0
89.0,57,0.45,0.0
90.0,83,0.45,0.0
90.0,88,0.45,0.0
90.0,76,0.45,0.0
90.0,80,0.45,0.0
90.0,52,0.45,0.0
90.0,47,0.45,0.0
90.0,44,0.45,0.0
90.0,40,0.45,0.0
90.5,76,0.225,0.0
90.5,64,0.225,0.0
90.75,76,0.225,0.0
90.75,64,0.225,0.0
91.0,76,0.45,0.0
91.0,64,0.45,0.0
92.0,88,0.45,0.0
92.0,80,0.45,0.0
92.0,83,0.45,0.0
92.0,76,0.45,0.0
92.0,52,0.45,0.0
92.0,47,0.45,0.0
92.0,44,0.45,0.0
92.0,40,0.45,0.0
92.5,76,0.225,0.0
92.5,64,0.225,0.0
92.75,76,0.225,0.0
92.75,64,0.225,0.0
93.0,76,0.45,0.0
93.0,64,0.45,0.0
94.0,45,0.225,0.0
94.0,85,0.225,0.0
94.0,88,0.225,0.0
94.25,97,0.225,0.0
94.25,33,0.225,0.0
94.5,45,0.225,0.0
94.5,85,0.225,0.0
94.5,88,0.225,0.0
94.75,97,0.225,0.0
94.75,33,0.225,0.0
95.0,45,0.225,0.0
95.0,88,0.225,0.0
95.0,85,0.225,0.0
95.25,97,0.225,0.0
95.25,33,0.225,0.0
95.5,47,0.225,0.0
95.5,83,0.225,0.0
95.5,86,0.225,0.0
95.75,95,0.225,0.0
95.75,35,0.225,0.0
96.0,49,0.225,0.0
96.0,85,0.225,0.0
96.0,81,0.225,0.0
96.25,93,0.225,0.0
96.25,37,0.225,0.0
96.5,45,0.225,0.0
96.5,85,0.225,0.0
96.5,88,0.225,0.0
96.75,97,0.225,0.0
96.75,33,0.225,0.0
97.0,47,0.225,0.0
97.0,86,0.225,0.0
97.0,83,0.225,0.0
97.25,95,0.225,0.0
97.25,35,0.225,0.0
97.5,49,0.225,0.0
97.5,81,0.225,0.0
97.5,85,0.225,0.0
97.75,93,0.225,0.0
97.75,37,0.225,0.0
98.0,47,0.225,0.0
98.0,86,0.225,0.0
98.0,83,0.225,0.0
98.25,95,0.225,0.0
98.25,40,0.225,0.0
98.5,49,0.225,0.0
98.5,81,0.225,0.0
98.5,85,0.225,0.0
98.75,93,0.225,0.0
98.75,40,0.225,0.0
99.0,50,0.225,0.0
99.0,83,0.225,0.0
99.0,80,0.225,0.0
99.25,92,0.225,0.0
99.25,40,0.225,0.0
99.5,51,0.225,0.0
99.5,78,0.225,0.0
99.5,81,0.225,0.0
99.75,90,0.225,0.0
99.75,40,0.225,0.0
100.0,52,0.225,0.0
100.0,80,0.225,0.0
100.0,76,0.225,0.0
100.25,88,0.225,0.0
100.25,40,0.225,0.0
100.5,54,0.225,0.0
100.5,74,0.225,0.0
100.5,78,0.225,0.0
100.75,86,0.225,0.0
100.75,40,0.225,0.0
101.0,55,0.225,0.0
101.0,76,0.225,0.0
101.0,73,0.225,0.0
101.25,85,0.225,0.0
101.25,40,0.225,0.0
101.5,56,0.45,0.0
101.5,71,0.225,0.0
101.5,74,0.225,0.0
101.75,83,0.225,0.0
102.0,69,0.45,0.0
102.0,81,0.45,0.0
102.0,73,0.45,0.0
102.0,57,0.45,0.0
102.0,52,0.45,0.0
102.0,45,0.45,0.0
102.5,69,0.225,0.0
102.75,71,0.225,0.0
103.0,74,0.225,0.0
103.25,73,0.225,0.0
103.5,71,0.225,0.0
103.75,69,0.225,0.0
104.0,76,0.9,0.0
104.5,64,0.225,0.0
104.75,66,0.225,0.0
105.0,74,0.9,0.0
105.0,69,0.225,0.0
105.0,64,0.9,0.0
105.25,68,0.225,0.0
105.5,66,0.225,0.0
105.75,68,0.225,0.0
106.0,73,0.9,0.0
106.0,69,0.9,0.0
106.5,52,0.225,0.0
106.75,54,0.225,0.0
107.0,57,0.225,0.0
107.0,52,0.9,0.0
107.0,62,0.9,0.0
107.0,71,0.9,0.0
107.0,64,0.9,0.0
107.25,56,0.225,0.0
107.5,54,0.225,0.0
107.75,56,0.225,0.0
108.0,57,0.9,0.0
108.0,45,0.9,0.0
108.0,64,0.9,0.0
108.0,69,0.9,0.0
108.0,61,0.9,0.0
109.0,52,0.9,0.0
109.0,40,0.9,0.0
109.0,62,0.9,0.0
109.0,71,0.9,0.0
109.0,68,0.9,0.0
110.0,61,0.45,0.0
110.0,73,0.45,0.0
110.0,69,0.45,0.0
110.0,33,0.45,0.0
110.0,45,0.45,0.0
110.5,69,0.225,0.0
110.75,71,0.225,0.0
111.0,74,0.225,0.0
111.25,73,0.225,0.0
111.5,71,0.225,0.0
111.75,69,0.225,0.0
112.0,76,0.9,0.0
112.5,64,0.225,0.0
112.75,66,0.225,0.0
113.0,74,0.9,0.0
113.0,69,0.225,0.0
113.0,64,0.9,0.0
113.25,68,0.225,0.0
113.5,66,0.225,0.0
113.75,68,0.225,0.0
114.0,73,0.9,0.0
114.0,69,0.9,0.0
114.0,57,0.9,0.0
114.5,52,0.225,0.0
114.75,54,0.225,0.0
115.0,57,0.225,0.0
115.0,52,0.9,0.0
115.0,62,0.9,0.0
115.0,71,0.9,0.0
115.0,64,0.9,0.0
115.25,56,0.225,0.0
115.5,54,0.225,0.0
115.75,56,0.225,0.0
116.0,57,0.9,0.0
116.0,45,0.8,0.0
116.0,64,0.9,0.0
116.0,69,0.9,0.0
116.0,61,0.9,0.0
117.0,52,0.9,0.0
117.0,59,0.9,0.0
117.0,68,0.9,0.0
117.0,65,0.9,0.0
117.0,37,0.9,0.0
117.0,49,0.9,0.0
118.0,66,0.45,0.0
118.0,69,0.45,0.0
118.0,57,0.45,0.0
118.0,42,0.45,0.0
118.0,49,0.45,0.0
118.5,78,0.225,0.0
118.5,66,0.225,0.0
118.75,80,0.225,0.0
118.75,68,0.225,0.0
119.0,83,0.225,0.0
119.0,71,0.225,0.0
119.25,81,0.225,0.0
119.25,69,0.225,0.0
119.5,80,0.225,0.0
119.5,68,0.225,0.0
119.75,78,0.225,0.0
119.75,66,0.225,0.0
120.0,85,0.9,0.0
120.0,73,0.9,0.0
120.5,61,0.225,0.0
120.75,63,0.225,0.0
121.0,73,1.0,0.0
121.0,66,0.225,0.0
121.0,83,0.9,0.0
121.0,71,0.9,0.0
121.25,65,0.225,0.0
121.5,63,0.225,0.0
121.75,65,0.225,0.0
122.0,73,0.9,0.0
122.0,66,0.9,0.0
122.0,61,1.8,0.0
122.0,81,0.9,0.0
122.0,69,0.9,0.0
123.0,65,0.9,0.0
123.0,80,0.9,0.0
123.0,73,0.9,0.0
123.0,68,0.9,0.0
124.0,49,1.8,0.0
124.0,66,0.9,0.0
124.0,69,0.9,0.0
124.0,78,0.9,0.0
124.0,54,0.9,0.0
124.0,42,0.9,0.0
125.0,80,0.9,0.0
125.0,73,0.9,0.0
125.0,71,0.9,0.0
125.0,68,0.9,0.0
125.0,53,0.9,0.0
125.0,37,0.9,0.0
126.0,69,0.45,0.0
126.0,73,0.45,0.0
